,symbol,trades,Name,sector,industry,Qtype,price,Day_pcnt_change,bid,ask,bidsize,asksize,marketCap,ADV_3months,ADV_10days,beta,NextEarningsDate,SharesOutstanding,FloatShares,HeldInsidersPercent,HeldInstitutionsPercent,SharesShort,ShortRatio,ShortPercentFloat,PE_TTM,PEGRatio,PriceToSales,PriceToBookRatio,Unnamed: 27,ROE,DtoEq,PayoutRatio,price_lvl,ADV_3months_lvl,marketCap_lvl
1925,WKEY,214,WISeKey International Holding AG,Technology,Semiconductors,EQUITY,7.54,6.647804300000001,0.0,0.0,800,1000,130354536.0,369211.0,202133.0,1.789897, ,17682100.0,6177317,0,0.00524,44330,0.06,0,53.556521999999994,0,7.1595836,0,,-0.96408,61.433,0,5.51,341792.0,59853.5
1926,LYB,214,LyondellBasell Industries N.V.,Basic Materials,Specialty Chemicals,EQUITY,95.52,2.4233267000000005,95.01,95.58,1000,800,31895943168.0,1852903.0,1662928.0,1.550693,,333919008.0,258009244,0.23511,0.71682,4058759,2.65,0.0159,53.556521999999994,-2.47,1.1492791,4.0015078,,0.17466,211.982,1.1831,77.30000000000001,1286014.0,2366883.0
1927,SBBP,214,Strongbridge Biopharma plc,Healthcare,Biotechnology,EQUITY,3.14,1.2903291000000001,0.0,0.0,1000,2200,211145536.0,471838.0,387585.0,1.705442,1/6/21,67243800.0,38153444,0.09105,0.71178,662299,1.36,0.0111,53.556521999999994,-0.23,7.5111356,2.8161435,,-0.54613,11.536,0,2.65,341792.0,59853.5
1928,BDJ,213,BlackRock Enhanced Equity Dividend Trust,Financial Services,Asset Management,EQUITY,8.68,0.4629625,8.58,8.89,3100,4000,1627864576.0,635266.0,638314.0,1.133404,,187542000.0,0,0.00015,0.17426,126526,0.22,0.0007,53.556521999999994,0,31.991177,1.0676507,,-0.07898,0,0,5.51,509925.50000000006,509925.50000000006
1929,BBW,213,"Build-A-Bear Workshop, Inc.",Consumer Cyclical,Specialty Retail,EQUITY,5.57,6.297718,5.39,5.57,1000,800,88898872.0,387374.0,2383700.0,1.927427,,15960300.0,8441577,0.1657,0.62444,588147,5.94,0.044699997,53.556521999999994,-0.11,0.3339138,1.4754966,,-0.39369,252.459,0,5.51,341792.0,18242.0
1930,STIM,213,"Neuronetics, Inc.",Healthcare,Diagnostics & Research,EQUITY,18.16,-2.4704669999999997,0.0,0.0,800,800,445670016.0,362683.0,942471.0,2.909815,11/2/20,24541300.0,10651797,0.1175,0.71194,364433,1.27,0.0197,53.556521999999994,0,8.735031,12.532781,,-0.76642996,139.544,0,15.61,341792.0,214462.99999999997
1932,UNIT,213,Uniti Group Inc.,Real Estate,REITÑSpecialty,EQUITY,12.825,1.9475348000000001,0.0,0.0,3100,1300,2985005824.0,2576688.0,2751457.0,1.048025,3/1/21,232748992.0,208882926,0.0082,0.83208,11427284,3.52,0.066,53.556521999999994,-0.48,2.8152888,0,,0,0,0,12.1,2366883.0,809898.5
1933,EMAN,213,eMagin Corporation,Technology,Semiconductor Equipment & Materials,EQUITY,2.99,0.6734,2.85,3.05,1100,900,201823808.0,1592019.0,2023428.0,1.783351,11/12/20,67499600.0,58451955,0.05135,0.25203,646651,0.27,0.0121,53.556521999999994,-0.56,6.941251,10.101351,,-0.42229,28.816,0,2.65,1286014.0,59853.5
1934,COG,213,Cabot Oil & Gas Corporation,Energy,Oil & Gas E&P,EQUITY,17.81,1.4236903,17.76,17.89,2200,900,7098709504.0,5851272.0,5437600.0,0.221451,2/18/21,398580000.0,390660099,0.02011,1.00746,25379549,4.61,0.0736,53.556521999999994,-10.05,4.876864,3.3508935,,0.09984,56.471,0.7547,15.61,2366883.0,1286014.0
1935,BTAI,212,"BioXcel Therapeutics, Inc.",Healthcare,Biotechnology,EQUITY,60.0,3.8961038999999995,59.2,60.99,800,4000,1462104064.0,506975.0,645357.0,1.309731,11/12/20,24368400.0,14877613,0.39798,0.53917,3671307,6.17,0.25030002,53.556521999999994,0.19,0,6.613757,,-0.54322,1.065,0,47.435,341792.0,509925.50000000006
1936,AUDC,212,AudioCodes Ltd.,Technology,Communication Equipment,EQUITY,31.44,3.5573120000000005,31.45,31.5,1000,3200,1033121536.0,312811.0,442471.0,0.574172,,32685100.0,25121862,0.26677,0.38709998,359516,1.48,0.0138,53.556521999999994,1.89,4.6795435,4.930218,,0.18024999,14.207,0.32529998,21.47000000000001,214462.99999999997,341792.0
1937,JT,212,Jianpu Technology Inc.,Financial Services,Credit Services,EQUITY,3.6,2.272725,3.57,3.7,1300,1000,76083120.0,214533.0,262900.0,0.799044,3/23/20,21134200.0,16310520,0,0.22559999,196247,0.86,0,53.556521999999994,0,0,2.4573379,,-0.29518,6.854,0,2.65,214462.99999999997,18242.0
1938,BHLB,211,"Berkshire Hills Bancorp, Inc.",Financial Services,BanksÑRegional,EQUITY,20.34,7.619051,20.22,25.0,800,800,1033943232.0,376432.0,612885.0,1.227321,1/26/21,50833000.0,48276067,0.04912,0.79159,1102919,3.2,0.029000001,53.556521999999994,1.9,3.36558,0.861317,,-0.34835,0,0,15.61,341792.0,341792.0
1939,PLAN,211,"Anaplan, Inc.",Technology,SoftwareÑInfrastructure,EQUITY,82.99,3.1572416000000003,0.0,0.0,800,900,11775617024.0,2062583.0,2420071.0,2.067771,2/25/21,141892000.0,127140927,0.073850006,1.00439,13726979,7.42,0.1018,53.556521999999994,0,27.80731,42.428425,,-0.52006,19.824,0,77.30000000000001,1286014.0,2366883.0
1940,CYRX,211,"Cryoport, Inc.",Industrials,Integrated Freight & Logistics,EQUITY,73.15,3.3338050000000004,73.05,80.1,1800,800,3235665920.0,846374.0,841028.0,1.011739,11/5/20,44233300.0,39131423,0.01505,0.95259005,7203635,9.97,0.2075,53.556521999999994,0,81.75574,23.757713,,-0.19195999,99.824,0,47.435,809898.5,809898.5
1941,FLUX,211,"Flux Power Holdings, Inc.",Industrials,Electrical Equipment & Parts,EQUITY,16.29,-3.0933883,16.0,16.25,4000,1000,194830032.0,423343.0,308028.0,0.767342,11/12/20,11960100.0,7372794,0.38209,0.11986,426033,0.65,0.057600003,53.556521999999994,0,10.031409,43.32447,,0,215.537,0,15.61,341792.0,59853.5
1942,THC,210,Tenet Healthcare Corporation,Healthcare,Medical Care Facilities,EQUITY,52.31,3.2773932999999995,0.0,0.0,800,900,5519594496.0,1084659.0,1015342.0,2.636606,2/9/21,105517000.0,85747372,0.01799,0.96042997,4935317,5.43,0.082100004,53.556521999999994,0.55,0.31484765,0,,0.16595,785.407,0,47.435,809898.5,1286014.0
1943,FORD,210,"Forward Industries, Inc.",Consumer Cyclical,Footwear & Accessories,EQUITY,4.35,0.23040903,4.3,4.35,900,1000,43005620.0,342056.0,1430728.0,1.026147,12/17/20,9886350.0,5617227,0.35549,0.14060001,108840,0.64,0.0163,53.556521999999994,0,1.2473221,6.5315313,,-0.24839,117.928,0,2.65,341792.0,18242.0
1944,RYAM,210,Rayonier Advanced Materials Inc.,Basic Materials,Chemicals,EQUITY,8.97,9.39025,0.0,0.0,800,1800,568204672.0,703470.0,518985.0,3.830309,,63345000.0,56129342,0.04429,0.71742,1963820,3.03,0.0367,53.556521999999994,0.18,0.33454227,0.81139755,,-0.09839,157.163,0,5.51,509925.50000000006,214462.99999999997
1945,TXT,210,Textron Inc.,Industrials,Aerospace & Defense,EQUITY,49.74,3.495631,0.0,0.0,800,800,11384243200.0,1158954.0,1616528.0,1.732123,,228875008.0,228229643,0.0045,0.86854,2763092,2.96,0.0161,53.556521999999994,0.78,0.97710437,1.9518896,,0.054390002,76.647,0,47.435,809898.5,2366883.0
1946,BMO,210,Bank of Montreal,Financial Services,BanksÑDiversified,EQUITY,76.79,0.19572224,73.0,77.84,1300,800,49418510336.0,503298.0,598957.0,1.141276,,642804992.0,645534157,0.00041,0.47248,3501465,8.18,0,53.556521999999994,3,0,1.5779957,,0.094680004,0,0.56159997,47.435,341792.0,6831108.0
1947,TEN,210,Tenneco Inc.,Consumer Cyclical,Auto Parts,EQUITY,11.14,3.6279101000000002,0.0,0.0,1000,1100,907126848.0,999206.0,953528.0,2.726254,2/24/21,63328500.0,52970717,0.02848,0.66866994,4232919,4.64,0.0799,53.556521999999994,-2.16,0.060995616,0,,-1.9492999,0,0,9.36,809898.5,341792.0
1948,CNHI,209,CNH Industrial N.V.,Industrials,Farm & Heavy Construction Machinery,EQUITY,14.39,1.5525777,14.38,14.4,4000,3100,19445639168.0,2239059.0,2337200.0,1.70811,,1351330048.0,964822056,0.27053,0.49682,5207884,2.17,0.0065,53.556521999999994,3.48,0.77085704,4.1020527,,-0.09182,518.055,0,12.1,1286014.0,2366883.0
1949,USAC,209,"USA Compression Partners, LP",Energy,Oil & Gas Equipment & Services,EQUITY,14.78,-1.1371243,0.0,0.0,1800,800,1432233728.0,235224.0,301500.0,2.280826,2/16/21,96903504.0,57650806,0.48738,0.25988,368538,1.91,0.0118,53.556521999999994,2.44,2.083237,3.5657418,,-0.45091,224.801,0,12.1,214462.99999999997,509925.50000000006
1950,ANTM,209,"Anthem, Inc.",Healthcare,Healthcare Plans,EQUITY,287.7,-1.0830303,289.5,287.11,800,1000,71552147456.0,1344888.0,1738657.0,1.013874,4/21/21,248704000.0,250786125,0.00168,0.93982005,2883024,2.58,0.0116,53.556521999999994,0.98,0.58713305,2.1760178,,0.14084,60.348,0.21129999,175.005,1286014.0,6831108.0
1952,BRG,209,"Bluerock Residential Growth REIT, Inc.",Real Estate,REITÑResidential,EQUITY,11.52,2.2182784,11.0,11.99,1200,1300,274725504.0,277820.0,248928.0,1.060298,2/11/21,23771100.0,23664056,0.00514,0.54847,590034,1.68,0.0249,53.556521999999994,-0.9,1.2086632,7.1419716,,0.03314,159.767,0,9.36,214462.99999999997,0.0
1953,SND,208,"Smart Sand, Inc.",Energy,Oil & Gas Equipment & Services,EQUITY,2.34,15.270933,0.0,0.0,1400,1100,102064248.0,329540.0,310900.0,2.054735,3/2/21,43617200.0,23228550,0.20793,0.42213002,2359888,8.93,0.104499996,53.556521999999994,-0.85,0.70549697,0.33224475,,0.16261,21.89,0,0.67,214462.99999999997,18242.0
1955,HSTO,208,Histogen Inc.,Healthcare,Biotechnology,EQUITY,1.5,11.111108999999999,1.46,1.49,2200,2200,39946200.0,1913788.0,3491742.0,0,11/10/20,26630800.0,9984114,0.31982002,0.03904,95438,0.03,0,53.556521999999994,0,12.713622,0,,-3.38534,77.168,0,0.67,1286014.0,18242.0
1956,EFC,207,Ellington Financial Inc.,Financial Services,Mortgage Finance,EQUITY,15.77,0.19060157,15.72,15.8,800,3000,690437440.0,247420.0,234185.0,2.133404,2/18/21,43781700.0,41494529,0.06452,0.6343,789586,2.98,0.019299999,53.556521999999994,-1.63,136.58505,0.9535039,,-0.030989999,274.968,0,15.61,214462.99999999997,341792.0
1957,CNC,207,Centene Corporation,Healthcare,Healthcare Plans,EQUITY,58.24,-1.0869554,58.11,58.5,800,1000,33767438336.0,3909220.0,3686928.0,0.514407,2/9/21,579798016.0,569912132,0.01821,0.95045,8685806,2.07,0.017,53.556521999999994,1.23,0.35266992,1.3124803,,0.105179995,69.798,0,47.435,2366883.0,2366883.0
1958,KEYS,207,"Keysight Technologies, Inc.",Technology,Scientific & Technical Instruments,EQUITY,144.7,1.2242043,142.64,144.44,900,900,26926497792.0,1445272.0,2201057.0,0.959978,2/18/21,186084992.0,185081704,0.00443,0.90758,8587136,5.55,0.060700003,53.556521999999994,2.5,6.379175,8.1164465,,0.19902,60.206,0,77.30000000000001,1286014.0,2366883.0
1959,XELB,207,"Xcel Brands, Inc.",Consumer Cyclical,Apparel Manufacturing,EQUITY,1.91,2.6881695,0.0,0.0,1300,800,36731208.0,449809.0,1754400.0,1.955709,11/12/20,19231000.0,5943738,0.6334,0.071040004,63427,0.17,0.0179,53.556521999999994,0,1.1022449,0.3823824,,-0.079619996,29.385,0,0.67,341792.0,18242.0
1960,MREO,207,Mereo BioPharma Group plc,Healthcare,Biotechnology,EQUITY,3.02,10.218977,2.97,3.02,3200,1300,204583248.0,2164220.0,958114.0,0.746291,,67742800.0,51901296,0.00766,0.21619,6571816,1.26,0,53.556521999999994,0,0,0,,-3.4402099,164.26,0,2.65,1286014.0,59853.5
1961,TRUP,207,"Trupanion, Inc.",Financial Services,InsuranceÑSpecialty,EQUITY,123.86,3.8919639999999998,0.0,0.0,800,800,4857157632.0,433608.0,408157.0,1.993596,2/10/21,39214900.0,25393144,0.05939,1.0560299,2513834,5.6,0.0695,53.556521999999994,-78.43,10.449455,30.537474,,-0.01228,20.679,0,77.30000000000001,341792.0,1286014.0
1962,NOC,207,Northrop Grumman Corporation,Industrials,Aerospace & Defense,EQUITY,300.13,0.44847429999999994,0.0,0.0,800,1000,50037075968.0,1060387.0,1492728.0,0.776947,,166718000.0,166041507,0.0048,0.83659,2178294,1.91,0.0164,53.556521999999994,1.98,1.3597401,4.7298083,,0.32880002,157,0.29799998,175.005,809898.5,6831108.0
1963,BGCP,207,"BGC Partners, Inc.",Financial Services,Capital Markets,EQUITY,4.05,0.37175572,4.0,4.05,3200,3200,1468509824.0,2645109.0,2396785.0,2.167022,2/24/21,316710016.0,306559435,0.0806,0.53452,14873196,5.33,0.0484,53.556521999999994,0.59,0.73626673,2.0049505,,0.07147,182.084,2.5,2.65,2366883.0,509925.50000000006
1964,PTEN,207,"Patterson-UTI Energy, Inc.",Energy,Oil & Gas Drilling,EQUITY,6.41,2.7243602000000005,0.0,0.0,3100,1300,1201836544.0,2811077.0,2699057.0,3.27001,,187494000.0,173008006,0.02971,0.97903,20339789,8.76,0.1248,53.556521999999994,0.15,1.0690128,0.5669556,,-0.32452,46.971,0,5.51,2366883.0,509925.50000000006
1965,ALXN,206,"Alexion Pharmaceuticals, Inc.",Healthcare,Biotechnology,EQUITY,154.5,0.37682033,154.0,155.31,1300,1100,33792393216.0,2748601.0,3048771.0,1.243863,,218720992.0,218114149,0.00277,0.93362,3874917,1.08,0.0185,53.556521999999994,1.34,5.567208,2.9027166,,0.05264,23.509,0,77.30000000000001,2366883.0,2366883.0
1966,LOAN,206,"Manhattan Bridge Capital, Inc.",Real Estate,REITÑMortgage,EQUITY,5.45,2.443602,4.9,5.47,1000,4000,52428672.0,25003.0,29585.0,0.671291,10/20/20,9619940.0,6845360,0.28842,0.1261,14130,0.51,0.0021,53.556521999999994,0,9.258402,1.5879953,,0.13316,76.991,0.97830003,2.65,18242.0,18242.0
1967,MNOV,206,"MediciNova, Inc.",Healthcare,Biotechnology,EQUITY,6.76,2.8919337000000005,6.65,6.79,800,3100,329082880.0,210924.0,200828.0,1.567769,,48680900.0,36723338,0.07724,0.21911,2780085,11.2,0.0651,53.556521999999994,-0.81,0,4.1295056,,-0.17379999,0.054,0,5.51,0.0,0.0
1968,REPL,206,"Replimune Group, Inc.",Healthcare,Biotechnology,EQUITY,42.92,-1.0832018,0.0,0.0,900,1100,1995500928.0,484398.0,443900.0,2.629618,2/4/21,46493500.0,25354282,0.09413,0.77933997,3005196,4.92,0.1382,53.556521999999994,0,0,3.8565907,,-0.21059999,6.474,0,31.96,341792.0,509925.50000000006
1969,TROW,206,"T. Rowe Price Group, Inc.",Financial Services,Asset Management,EQUITY,163.39,2.2081814,0.0,0.0,1000,1100,36996886528.0,1060611.0,1336942.0,0,,227548992.0,224180460,0.01717,0.71987,4920656,4.58,0.0219,53.556521999999994,0.96,5.9607983,4.808275,,0.28851,0,0.3607,77.30000000000001,809898.5,2366883.0
1970,ESRT,205,"Empire State Realty Trust, Inc.",Real Estate,REITÑDiversified,EQUITY,10.03,2.0345862,9.69,10.1,1200,2200,2882070272.0,2691159.0,1874557.0,1.225186,2/17/21,170950000.0,140882642,0.00071,1.0279499,12128547,7.41,0.12529999,53.556521999999994,62.92,4.4397807,1.6227146,,0.00278,114.861,31.5,9.36,2366883.0,809898.5
1971,XTNT,205,"Xtant Medical Holdings, Inc.",Healthcare,Medical Devices,EQUITY,1.69,-1.7441843000000001,0.0,0.0,1200,1000,129895096.0,196539.0,259766.0,1.380469,10/29/20,76861000.0,4194673,0.02341,0.95884,94712,0.59,0.0014,53.556521999999994,0,2.307769,0,,0,0,0,0.67,0.0,59853.5
1973,MOS,204,The Mosaic Company,Basic Materials,Agricultural Inputs,EQUITY,29.09,5.2079580000000005,29.03,29.82,3200,1400,11027727360.0,5399058.0,4493700.0,1.784418,2/17/21,379089984.0,343978696,0.09589,0.77429,7829816,1.39,0.0256,53.556521999999994,8.85,1.3285458,1.2923719,,-0.11707,57.194,0,21.47000000000001,2366883.0,2366883.0
1974,KMDA,204,Kamada Ltd.,Healthcare,Drug ManufacturersÑSpecialty & Generic,EQUITY,7.59,2.7063637000000003,7.6,7.69,1200,1800,323359040.0,181908.0,188828.0,0.324796,,44743000.0,28785830,0.16916001,0.41944,686472,3.33,0.023699999,53.556521999999994,2.63,2.4171858,1.9571944,,0.13604,2.827,0,5.51,0.0,0.0
1975,ANF,204,Abercrombie & Fitch Co.,Consumer Cyclical,Apparel Retail,EQUITY,25.5,-2.0737362,25.64,25.55,1100,900,1590962816.0,1901022.0,1460328.0,1.867129,3/2/21,62390700.0,61085459,0.02167,1.02308,5523739,3.44,0.121700004,53.556521999999994,-1.24,0.4990644,1.8729343,,-0.11765,187.398,0,21.47000000000001,1286014.0,509925.50000000006
1976,HOLX,204,"Hologic, Inc.",Healthcare,Medical Instruments & Supplies,EQUITY,82.28,-0.62802446,82.01,82.26,900,1400,21200429056.0,1982262.0,2712971.0,1.218783,,257662000.0,255997297,0.00572,0.96992993,3647582,2.17,0.0234,53.556521999999994,0.87,4.674125,6.482313,,0.49870998,86.078,0,77.30000000000001,1286014.0,2366883.0
1977,MDXG,204,"MiMedx Group, Inc.",Healthcare,Medical Devices,EQUITY,10.63,5.039528,7.0,10.6,800,4000,1180408320.0,1017227.0,655771.0,1.670757,11/4/20,111035000.0,92045825,0.06366,0.12096,9054548,4.89,0.107200004,53.556521999999994,0,4.6094217,88.583336,,-0.55979,50.22,0,9.36,809898.5,341792.0
1978,ACN,204,Accenture plc,Technology,Information Technology Services,EQUITY,257.31,1.4869466,253.01,257.99,800,800,170000000000.0,1956649.0,1955783.0,1.122732,3/18/21,661134976.0,633202639,0.0008,0.74383,4135666,1.94,0.0063,53.556521999999994,3.21,3.8113751,9.1047735,,0.31340998,18.609,0.4039,175.005,1286014.0,6831108.0
1979,USWS,203,"U.S. Well Services, Inc.",Energy,Oil & Gas Midstream,EQUITY,1.13,10.784315,0.0,0.0,2900,900,83698304.0,5729982.0,13400114.0,1.869123,11/6/20,71766400.0,41813233,0.15366,0.53878,1190835,0.14,0.0328,53.556521999999994,0,0.29001895,0,,-2.33553,0,0,0.67,2366883.0,18242.0
1980,COKE,203,"Coca-Cola Consolidated, Inc.",Consumer Defensive,BeveragesÑNon-Alcoholic,EQUITY,277.8,1.5165335,269.0,290.0,1100,900,2604011008.0,25998.0,27285.0,1.021344,,7141450.0,4659192,0.34759,0.49108002,133078,4.87,0.0286,53.556521999999994,0,0.53060037,5.809406,,0.2018,210.875,0.0983,175.005,18242.0,809898.5
1981,HMI,203,Huami Corporation,Technology,Scientific & Technical Instruments,EQUITY,15.12,1.9554953999999998,15.1,15.11,800,900,936676416.0,448406.0,446900.0,0.985491,11/23/20,61949500.0,25920851,0.098179996,0.94642997,910753,2.34,0,53.556521999999994,58.82,0,3.4379265,,0.12955,37.694,0,12.1,341792.0,341792.0
1982,PULM,203,"Pulmatrix, Inc.",Healthcare,Biotechnology,EQUITY,1.84,12.195126,0.0,0.0,900,900,63309800.0,695475.0,1032700.0,1.516542,11/12/20,34407500.0,27931995,0.010930001,0.30324,37599,0.07,0.0011,53.556521999999994,0,5.1391997,2.693997,,-1.06995,8.064,0,0.67,509925.50000000006,18242.0
1983,QRTEA,202,"Qurate Retail, Inc.",Consumer Cyclical,Internet Retail,EQUITY,13.32,1.5243888,0.0,0.0,3000,2200,5559181824.0,4708259.0,6777285.0,1.973364,,387844992.0,378499163,0.02347,0.97459,26530653,7.31,0.0836,53.556521999999994,1,0.3999987,1.5531715,,0.17249,218.883,0,12.1,2366883.0,1286014.0
1984,CZZ,202,Cosan Limited,Energy,Oil & Gas Refining & Marketing,EQUITY,19.88,8.337867999999999,15.88,19.95,900,1000,4441509888.0,793467.0,785414.0,1.347385,,127084000.0,107693134,0.16045,0.55272,1888643,3.1,0.0177,53.556521999999994,9.13,0,3.2435958,,0.11654,234.485,0.107,15.61,509925.50000000006,809898.5
1985,AEM,202,Agnico Eagle Mines Limited,Basic Materials,Gold,EQUITY,72.56,2.2115788,72.41,72.45,900,800,17479122944.0,1236955.0,1295350.0,0.749199,,242350000.0,241790550,0.00114,0.74707,2594638,2.39,0.0117,53.556521999999994,0.6,5.8996,3.2066464,,0.124309994,30.672,0.2925,47.435,809898.5,2366883.0
1986,XPER,202,Xperi Holding Corporation,Technology,Semiconductor Equipment & Materials,EQUITY,21.18,-0.5166773,0.0,0.0,1400,900,2238895360.0,775491.0,586000.0,0.759338,,105708000.0,104024765,0.01368,0.86287004,4378121,6.62,0.0476,53.556521999999994,0.42,4.081025,1.7345016,,-0.05546,84.549,0,15.61,509925.50000000006,509925.50000000006
1987,ATRS,202,"Antares Pharma, Inc.",Healthcare,Medical Instruments & Supplies,EQUITY,4.71,0.6410302,4.69,4.7,3100,1300,785025152.0,1176922.0,1172814.0,1.424226,11/5/20,166672000.0,153933655,0.07486,0.43953,3841970,2.78,0.0234,53.556521999999994,0.91,5.478003,12.046036,,0.17345,70.068,0,2.65,809898.5,341792.0
1988,SIFY,202,Sify Technologies Limited,Communication Services,Telecom Services,EQUITY,2.87,-2.380958,0.0,0.0,3100,1000,514370016.0,1271796.0,925457.0,1.52668,,179223008.0,122045076,0,0.00796,507684,0.17,0,53.556521999999994,0,0,3.1888888,,0,95.239,0,2.65,809898.5,214462.99999999997
1989,MBOT,202,Microbot Medical Inc.,Healthcare,Medical Instruments & Supplies,EQUITY,9.49,4.8618736,9.44,9.6,2200,3200,67456152.0,207569.0,314328.0,4.64969,,7108130.0,6255441,0.04249,0.12798001,575425,2.56,0.0863,53.556521999999994,0,0,2.547651,,-0.51109004,3.071,0,9.36,0.0,18242.0
1991,TPB,202,"Turning Point Brands, Inc.",Consumer Defensive,Tobacco,EQUITY,55.74,2.7465467,0.0,55.76,800,800,1068206976.0,154695.0,249028.0,0.572618,2/10/21,19164100.0,12258495,0.04585,0.85688,1062152,7.74,0.1321,53.556521999999994,0.8,2.810716,9.094469,,0.07554,272.966,0.5,47.435,0.0,341792.0
1992,MDLZ,202,"Mondelez International, Inc.",Consumer Defensive,Confectioners,EQUITY,56.02,-0.33801570000000003,55.97,56.02,3200,3100,79106400256.0,6372688.0,8251642.0,0.623799,,1412109952.0,1410179962,0.00107,0.78632003,10645699,1.69,0.0076,53.556521999999994,2.11,2.9760506,2.8828738,,0.12985,76.105,0.48580003,47.435,2366883.0,6831108.0
1993,DSSI,201,Diamond S Shipping Inc.,Energy,Oil & Gas Midstream,EQUITY,7.98,2.5706916,7.76,7.98,900,900,322716000.0,315062.0,314571.0,0,11/16/20,40440600.0,25416473,0.086969994,0.73917,700203,2.4,0.0228,53.556521999999994,0,0.46622998,0.25390562,,0.089370005,57.285,0,5.51,214462.99999999997,0.0
1994,FIXX,201,"Homology Medicines, Inc.",Healthcare,Biotechnology,EQUITY,14.8,7.402035700000001,14.1,15.0,800,800,669913152.0,639858.0,281042.0,-0.271712,,45264400.0,24150453,0.16454001,0.8982,2156492,4.54,0.064,53.556521999999994,0.47,293.17862,3.9351237,,-0.57502997,9.421,0,12.1,509925.50000000006,341792.0
1996,CIG,201,Companhia Energtica de Minas Gerais,Utilities,UtilitiesÑDiversified,EQUITY,2.66,0.757575,2.66,2.67,42300,28000,4243365376.0,6236132.0,5820257.0,1.048373,,1580640000.0,1175487755,0,0.11336,14087166,2.17,0,53.556521999999994,0,0,0.984456,,0.117639996,94.507,0.3179,2.65,2366883.0,809898.5
1997,MNRL,201,"Brigham Minerals, Inc.",Energy,Oil & Gas E&P,EQUITY,15.15,3.4836016000000005,11.0,15.15,900,800,855724992.0,488693.0,629271.0,0,11/6/20,43315900.0,38969549,0.01081,1.06478,827093,1.59,0.0211,53.556521999999994,0,8.424397,1.1264777,,0.00409,0.858,0,12.1,341792.0,341792.0
1998,INSE,201,"Inspired Entertainment, Inc.",Communication Services,Electronic Gaming & Multimedia,EQUITY,7.38,11.649016,6.98,7.36,800,1000,169957712.0,49988.0,25742.0,1.267304,11/12/20,23029500.0,10307770,0.06415,0.75126,136180,6.62,0.0153,53.556521999999994,-0.23,1.2077208,0,,0,0,0,5.51,18242.0,59853.5
1999,OSMT,201,Osmotica Pharmaceuticals plc,Healthcare,Biotechnology,EQUITY,4.84,5.2173967,0.0,0.0,800,800,302915296.0,475770.0,351357.0,2.393975,11/10/20,62585800.0,20017453,0.49638,0.42282,2150012,2.59,0.1385,53.556521999999994,0,1.4902627,2.0268006,,-0.35129002,147.823,0,2.65,341792.0,0.0
